175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	9	0	0.5	0	0	0.25	0	0.5
175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	12	0	1	0	0	0.5	0	0.5
175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	0	0.5	0	0	0.25	0	0	0.5
175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	0	0.5	0.5	0	0.25	0.25	0	0.5
175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	0	0.5	1	0	0.25	0.5	0	0.5
175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	3	1	0	0	0.5	0	0	0.5
175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	6	1	0.5	0	0.5	0.25	0	0.5
175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	6	1	1	0	0.5	0.5	0	0.5
175	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	8878	12408	12479	6920	12	0	0.5	0	0	0.75	0	0.5
175	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	8878	12408	12479	6920	12	0	1	0	0	1	0	0.5
175	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	8878	12408	12479	6920	0	0.5	0.5	0	0.25	0.75	0	0.5
175	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	8878	12408	12479	6920	0	0.5	1	0	0.25	1	0	0.5
175	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	8878	12408	12479	6920	6	1	0.5	0	0.5	0.75	0	0.5
175	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	8878	12408	12479	6920	6	1	1	0	0.5	1	0	0.5
175	12410	12483	6905	6802	12394	12482	6696	6974	12407	12481	6924	6799	12397	12480	6697	6973	0	0.5	0	0	0.75	0	0	0.5
175	12410	12483	6905	6802	12394	12482	6696	6974	12407	12481	6924	6799	12397	12480	6697	6973	0	0.5	0.5	0	0.75	0.25	0	0.5
175	12410	12483	6905	6802	12394	12482	6696	6974	12407	12481	6924	6799	12397	12480	6697	6973	0	0.5	1	0	0.75	0.5	0	0.5
175	12410	12483	6905	6802	12394	12482	6696	6974	12407	12481	6924	6799	12397	12480	6697	6973	3	1	0	0	1	0	0	0.5
